Date,Open,High,Low,Close,Volume
2020-08-06,249.04,266.6,248.66,265.28,45241612
2020-08-07,264.08,278.89,263.43,268.44,72766368
2020-08-10,268.04,273.86,259.69,263.0,30248826
2020-08-11,260.19,265.92,255.13,256.13,28238284
2020-08-12,258.97,263.9,258.11,259.89,21428328
2020-08-13,261.55,265.16,259.57,261.3,17373970
2020-08-14,262.31,262.65,258.68,261.24,14792708
2020-08-17,262.5,264.1,259.4,261.16,13351062
2020-08-18,260.95,265.15,259.26,262.34,18690384
2020-08-19,261.39,267.91,261.35,262.59,23291464
2020-08-20,261.5,269.63,261.46,269.01,20299688
2020-08-21,268.69,270.49,266.42,267.01,15538615
2020-08-24,271.07,277.25,268.77,271.39,23685604
2020-08-25,272.41,283.09,270.26,280.82,42127240
2020-08-26,284.0,304.67,284.0,303.91,69015152
2020-08-27,300.16,301.23,292.02,293.22,30301308
2020-08-28,295.0,297.23,290.98,293.66,17172416
2020-08-31,293.95,296.88,291.55,293.2,17345134
2020-09-01,294.71,301.49,292.71,295.44,17320872
2020-09-02,298.88,303.6,293.05,302.5,24341368
2020-09-03,295.99,297.6,283.63,291.12,32294092
2020-09-04,287.25,289.0,271.14,282.73,30333672
2020-09-08,271.28,279.3,269.42,271.16,24863996
2020-09-09,275.77,278.48,271.35,273.72,22918768
2020-09-10,275.51,279.16,267.03,268.09,24814668
2020-09-11,270.06,271.39,262.64,266.61,18913884
2020-09-14,270.95,276.64,265.7,266.15,24093830
2020-09-15,270.67,274.52,269.3,272.42,18478530
2020-09-16,267.29,272.44,261.79,263.52,29207594
2020-09-17,258.28,261.5,250.19,254.82,31281440
2020-09-18,258.4,259.2,250.05,252.53,28130768
2020-09-21,247.54,249.95,244.13,248.15,24709378
2020-09-22,253.31,255.32,248.22,254.75,30293104
2020-09-23,255.26,257.99,248.15,249.02,19641266
2020-09-24,246.5,252.24,245.62,249.53,20006750
2020-09-25,249.4,255.75,246.61,254.82,18351312
2020-09-28,259.4,259.6,254.82,256.82,18826254
2020-09-29,257.81,263.33,256.9,261.79,20215504
2020-09-30,261.98,266.08,260.1,261.9,20142546
2020-10-01,265.35,268.33,264.8,266.63,20009800
2020-10-02,261.21,265.15,259.18,259.94,16367597
2020-10-05,262.2,264.87,260.84,264.65,12822252
2020-10-06,261.78,265.69,258.24,258.66,18696916
2020-10-07,259.21,260.18,254.82,258.12,23133416
2020-10-08,259.75,264.62,259.15,263.76,16312762
2020-10-09,264.52,264.75,262.17,264.45,14107803
2020-10-12,270.2,280.18,267.87,275.75,31019256
2020-10-13,277.58,279.1,273.39,276.14,18063344
2020-10-14,277.62,278.75,271.5,271.82,15601154
2020-10-15,267.6,269.04,263.67,266.72,15416064
2020-10-16,267.38,271.37,265.3,265.93,16622702
2020-10-19,265.53,268.55,259.88,261.4,13586955
2020-10-20,263.06,269.7,262.88,267.56,18763246
2020-10-21,279.56,283.05,276.37,278.73,28998638
2020-10-22,279.87,282.45,275.04,278.12,16720026
2020-10-23,278.8,285.24,276.82,284.79,17535156
2020-10-26,283.16,285.23,274.26,277.11,21322924
2020-10-27,278.76,284.51,276.31,283.29,16287249
2020-10-28,278.79,278.79,267.26,267.67,23121808
2020-10-29,276.55,283.6,273.78,280.83,32368118
2020-10-30,274.5,276.7,259.1,263.11,47299000
2020-11-02,264.6,270.47,257.34,261.36,27165680
2020-11-03,263.16,270.05,260.88,265.3,17843460
2020-11-04,281.52,288.94,278.71,287.38,35364424
2020-11-05,292.0,297.3,289.11,294.68,23823632
2020-11-06,293.95,294.6,288.06,293.41,13890974
2020-11-09,290.0,292.5,278.69,278.77,25117650
2020-11-10,273.14,273.52,264.04,272.43,29067692
2020-11-11,273.5,278.38,272.99,276.48,14956950
2020-11-12,277.34,279.7,274.51,275.08,12914206
2020-11-13,277.72,277.76,273.1,276.95,10400101
2020-11-16,275.33,279.0,274.65,278.96,12970352
2020-11-17,277.0,277.34,273.37,275.0,15040297
2020-11-18,274.09,277.38,271.97,271.97,12152945
2020-11-19,271.02,273.47,269.25,272.94,12963658
2020-11-20,272.56,273.0,269.41,269.7,18122412
2020-11-23,270.69,270.69,264.55,268.43,20987898
2020-11-24,268.48,277.79,267.94,276.92,16930424
2020-11-25,278.14,280.18,272.65,275.59,12467009
2020-11-27,277.39,279.13,274.82,277.81,7808426
2020-11-30,276.03,277.7,271.01,276.97,16546315
2020-12-01,279.12,289.26,279.06,286.55,20777906
2020-12-02,285.37,291.66,280.94,287.52,17361624
2020-12-03,286.15,286.61,281.13,281.85,12921694
2020-12-04,280.3,283.46,279.3,279.7,10880299
2020-12-07,278.32,288.44,278.26,285.58,13007665
2020-12-08,285.9,285.99,281.57,283.4,10747650
2020-12-09,282.71,287.58,272.28,277.92,25189708
2020-12-10,275.27,278.72,271.89,277.12,20065092
2020-12-11,274.53,276.48,270.25,273.55,14391401
2020-12-14,272.98,277.19,271.74,274.19,16376880
2020-12-15,275.5,276.0,267.52,275.55,23979460
2020-12-16,274.76,277.86,272.51,275.67,15561753
2020-12-17,277.2,280.42,273.63,274.48,16377844
2020-12-18,275.77,278.0,271.14,276.4,26693248
2020-12-21,272.36,274.52,267.85,272.79,16553740
2020-12-22,271.06,271.29,264.73,267.09,17335000
2020-12-23,267.13,272.14,266.3,268.11,14329038
2020-12-24,268.88,270.4,266.2,267.4,6702033
2020-12-28,268.88,277.27,265.73,277.0,23299708
2020-12-29,276.95,280.48,276.33,276.78,16382995
2020-12-30,277.73,277.9,271.79,271.87,11803795
2020-12-31,272.0,277.09,269.81,273.16,12900408
2021-01-04,274.46,274.46,265.25,268.94,15106113
2021-01-05,268.8,272.4,268.71,270.97,9871557
2021-01-06,261.11,267.73,260.01,263.31,24354148
2021-01-07,265.55,271.55,264.8,268.74,15789756
2021-01-08,268.31,268.95,263.18,267.57,18528252
2021-01-11,260.47,263.39,256.11,256.84,30412286
2021-01-12,256.63,259.61,250.4,251.09,26449944
2021-01-13,251.27,253.92,249.28,251.64,19528938
2021-01-14,253.41,254.95,244.69,245.64,29739404
2021-01-15,247.9,253.86,247.16,251.36,24942930
2021-01-19,256.64,262.19,252.77,261.1,28028546
2021-01-20,268.93,270.32,263.6,267.48,25199920
2021-01-21,269.26,273.6,267.49,272.87,20838688
2021-01-22,272.01,278.47,272.0,274.5,21954042
2021-01-25,278.57,280.07,271.78,278.01,19086990
2021-01-26,278.35,285.33,278.05,282.05,19373636
2021-01-27,283.1,283.18,268.15,272.14,35346192
2021-01-28,277.84,286.69,264.77,265.0,37758844
2021-01-29,265.3,266.56,254.85,258.33,30389500
2021-02-01,260.07,264.14,255.12,262.01,22914256
2021-02-02,264.52,268.8,263.29,267.08,17320788
2021-02-03,265.51,269.17,263.87,266.65,14223377
2021-02-04,267.48,268.04,264.03,266.49,16059958
2021-02-05,266.8,269.17,265.67,268.1,12454367
2021-02-08,268.56,269.81,265.0,266.58,13755191
2021-02-09,266.59,273.3,265.84,269.45,14613375
2021-02-10,272.74,273.73,267.85,271.87,14687152
2021-02-11,271.95,273.5,268.59,270.39,12828572
2021-02-12,270.52,271.18,268.34,270.5,9097597
2021-02-16,270.26,276.54,270.19,273.97,15417243
2021-02-17,270.03,273.96,269.61,273.57,12763240
2021-02-18,270.04,271.89,266.03,269.39,15249134
2021-02-19,269.86,270.27,260.15,261.56,25622588
2021-02-22,257.62,263.06,257.62,260.33,17434872
2021-02-23,259.15,267.46,254.96,265.86,21924556
2021-02-24,262.33,266.38,258.39,264.31,15736123
2021-02-25,262.54,266.92,254.04,254.69,19053142
2021-02-26,256.47,265.55,256.47,257.62,26619516
2021-03-01,260.74,266.65,257.94,264.91,22157256
2021-03-02,265.37,266.64,258.66,259.0,15191722
2021-03-03,260.31,260.85,255.12,255.41,15513515
2021-03-04,256.4,266.48,253.53,257.64,31626464
2021-03-05,260.67,265.45,255.61,264.28,26820056
2021-03-08,263.65,265.32,255.08,255.31,18391768
2021-03-09,260.34,268.51,259.81,265.74,22039740
2021-03-10,268.53,268.73,262.9,264.9,14210318
2021-03-11,267.94,277.89,267.94,273.88,21833980
2021-03-12,268.5,269.66,264.04,268.4,20600198
2021-03-15,269.08,275.93,268.6,273.75,16856746
2021-03-16,275.4,282.1,275.0,279.28,22437664
2021-03-17,276.06,286.21,275.59,284.01,21315044
2021-03-18,279.79,285.17,278.44,278.62,18754852
2021-03-19,281.22,292.8,281.2,290.11,38930536
2021-03-22,290.66,299.7,286.88,293.54,28273072
2021-03-23,293.35,297.95,289.9,290.63,23000928
2021-03-24,291.1,291.69,281.31,282.14,18675046
2021-03-25,280.0,287.99,277.76,278.74,24505648
2021-03-26,278.3,284.5,277.77,283.02,17629184
2021-03-29,285.15,293.13,284.87,290.82,21718832
2021-03-30,289.87,292.47,286.71,288.0,17474536
2021-03-31,290.02,296.49,288.65,294.53,19498156
2021-04-01,298.4,302.4,296.6,298.66,17615980
2021-04-05,300.73,310.67,300.69,308.91,28237006
2021-04-06,308.7,311.25,305.25,306.26,17335246
2021-04-07,306.17,314.25,305.7,313.09,22855240
2021-04-08,314.85,315.88,310.05,313.02,20894148
2021-04-09,311.4,314.74,310.34,312.46,15988568
2021-04-12,310.72,311.92,308.08,311.54,10881935
2021-04-13,312.27,314.39,309.45,309.76,14036927
2021-04-14,307.21,307.94,302.07,302.82,17421392
2021-04-15,305.9,310.12,304.12,307.82,14558273
2021-04-16,308.17,308.95,304.61,306.18,13059163
2021-04-19,305.55,307.58,300.6,302.24,14553507
2021-04-20,301.99,304.96,297.23,302.65,16796442
2021-04-21,301.34,301.66,297.42,301.47,14863474
2021-04-22,300.85,302.88,296.05,296.52,16375350
2021-04-23,298.76,302.59,297.15,301.13,17559498
2021-04-26,303.11,305.74,301.61,303.04,16172593
2021-04-27,304.65,305.31,301.33,303.57,15309256
2021-04-28,306.82,310.62,305.4,307.1,33907208
2021-04-29,330.31,331.64,321.69,329.51,56526772
2021-04-30,326.14,329.82,324.5,325.08,26332424
2021-05-03,326.17,328.55,321.84,322.58,18719462
2021-05-04,320.02,322.19,313.12,318.36,24032556
2021-05-05,318.19,321.06,314.49,315.02,15577605
2021-05-06,314.54,320.19,313.32,320.02,19012240
2021-05-07,322.38,322.93,318.75,319.08,15916743
2021-05-10,314.5,314.5,304.86,305.97,24239170
2021-05-11,300.65,306.84,299.8,306.53,18920086
2021-05-12,300.96,304.96,298.26,302.55,24641010
2021-05-13,305.85,308.85,302.8,305.26,18079160
2021-05-14,309.54,316.85,309.08,315.94,19245724
2021-05-17,313.8,315.66,311.66,315.46,15401343
2021-05-18,315.43,316.34,309.83,309.96,14522403
2021-05-19,304.23,314.66,304.23,313.59,19106244
2021-05-20,313.9,319.13,313.68,318.61,17320240
2021-05-21,319.29,319.93,315.81,316.23,13600901
2021-05-24,318.58,325.94,318.24,324.63,16445356
2021-05-25,326.8,329.1,325.18,327.79,16436965
2021-05-26,327.88,329.78,325.93,327.66,9686917
2021-05-27,327.9,333.73,326.77,332.75,20477726
2021-05-28,331.0,332.87,328.33,328.73,12037430
2021-06-01,330.15,331.42,326.64,329.13,11614512
2021-06-02,330.38,331.87,327.12,329.15,11645698
2021-06-03,326.05,327.31,323.61,326.04,12610788
2021-06-04,325.9,332.45,325.18,330.35,13289383
2021-06-07,329.72,337.65,329.0,336.58,20136708
2021-06-08,336.92,338.21,332.29,333.68,14580464
2021-06-09,335.47,336.79,330.1,330.25,13727946
2021-06-10,330.57,333.9,328.58,332.46,13240229
2021-06-11,332.58,332.83,328.93,331.26,13587916
2021-06-14,331.85,336.8,329.86,336.77,12250799
2021-06-15,337.21,339.89,335.05,336.75,15795226
2021-06-16,336.92,337.54,328.78,331.08,17232156
2021-06-17,330.25,337.98,330.25,336.51,17794080
2021-06-18,334.53,336.15,329.0,329.66,23039456
2021-06-21,331.09,332.92,327.65,332.29,11337522
2021-06-22,332.83,339.9,332.7,339.03,15345299
2021-06-23,339.0,343.4,338.28,340.59,14817824
2021-06-24,341.88,344.89,341.88,343.18,12329096
2021-06-25,342.59,344.12,339.68,341.37,14594444
2021-06-28,342.5,358.07,341.78,355.64,29156132
2021-06-29,356.32,356.6,349.05,351.89,21417304
2021-06-30,351.82,352.89,347.2,347.71,15107514
2021-07-01,346.99,354.64,346.5,354.39,17137020
2021-07-02,355.1,356.44,352.62,354.7,11524614
2021-07-06,356.5,358.67,349.21,352.78,13488455
2021-07-07,355.11,356.4,350.01,350.49,14218866
2021-07-08,345.0,348.29,342.67,345.65,14406457
2021-07-09,345.32,350.71,345.27,350.42,13018694
2021-07-12,350.99,354.15,349.65,353.16,10018624
2021-07-13,351.63,355.24,348.92,352.09,11455963
2021-07-14,354.75,355.13,346.73,347.63,13894221
2021-07-15,349.02,349.02,340.27,344.46,14781594
2021-07-16,344.91,345.99,340.14,341.16,11026093
2021-07-19,337.57,339.79,334.54,336.95,14372345
2021-07-20,338.8,343.45,334.5,341.66,11024277
2021-07-21,341.5,346.52,341.25,346.23,9279657
2021-07-22,346.68,351.54,345.21,351.19,12385441
2021-07-23,360.91,375.33,357.19,369.79,33694328
2021-07-26,369.27,374.39,368.5,372.46,14925222
2021-07-27,371.88,373.15,364.68,367.81,15705447
2021-07-28,374.56,377.5,367.2,373.28,29676910
2021-07-29,361.07,365.29,356.75,358.32,33413244
2021-07-30,353.56,360.72,353.05,356.3,15976179
2021-08-02,358.3,359.0,350.78,351.95,13180439
2021-08-03,352.7,353.66,347.75,351.24,12406054
2021-08-04,352.25,360.46,351.51,358.92,14180572
2021-08-05,359.72,363.88,357.01,362.97,10247207
2021-08-06,361.4,365.15,361.39,363.51,8925017
2021-08-09,363.53,365.62,360.85,361.61,7798872
2021-08-10,361.89,364.1,359.05,361.13,7469878
2021-08-11,362.1,362.36,357.81,359.96,8228683
2021-08-12,358.45,363.0,357.11,362.65,7063635
2021-08-13,362.97,364.66,361.48,363.18,7195724
2021-08-16,362.52,366.95,357.38,366.56,11151257
2021-08-17,362.98,364.67,355.07,358.45,12308294
2021-08-18,356.25,359.86,355.15,355.45,9409081
2021-08-19,351.35,357.57,351.0,355.12,11754001
2021-08-20,354.6,359.99,353.31,359.37,8697667
2021-08-23,359.44,365.69,359.1,363.35,10885299
2021-08-24,363.66,367.96,361.84,365.51,9076939
2021-08-25,365.6,370.86,365.4,368.39,8775313
2021-08-26,368.38,369.44,364.13,364.38,7861268
2021-08-27,365.1,373.74,364.08,372.63,11219142
2021-08-30,372.56,381.49,370.52,380.66,13428613
2021-08-31,379.95,382.76,378.8,379.38,12268299
2021-09-01,379.59,384.33,378.81,382.05,11567163
2021-09-02,381.5,381.75,374.06,375.28,14761714
2021-09-03,374.75,377.16,373.11,376.26,7511356
2021-09-07,375.88,382.96,373.15,382.18,10752242
2021-09-08,380.16,380.87,374.79,377.57,10991128
2021-09-09,377.64,379.83,376.57,378.0,8953096
2021-09-10,381.36,383.79,378.26,378.69,11549595
2021-09-13,381.68,381.75,374.35,376.51,12396538
2021-09-14,377.4,378.59,375.11,376.53,8364052
2021-09-15,377.0,377.55,367.67,373.92,17793364
2021-09-16,372.79,373.56,369.71,373.06,11566850
2021-09-17,371.4,371.41,361.59,364.72,26298966
2021-09-20,359.3,361.03,349.8,355.7,19616776
2021-09-21,358.5,360.04,355.19,357.48,11654712
2021-09-22,347.23,349.84,340.69,343.21,43692860
2021-09-23,345.36,349.67,343.0,345.96,21625948
2021-09-24,343.24,354.35,342.37,352.96,18801932
2021-09-27,349.8,355.15,347.08,353.58,15172290
2021-09-28,347.97,349.6,338.92,340.65,21093040
2021-09-29,343.15,345.23,338.88,339.61,14176353
2021-09-30,340.45,342.8,338.15,339.39,16360207
2021-10-01,341.61,345.02,338.64,343.01,14905311
2021-10-04,335.53,335.94,322.7,326.23,41896616
2021-10-05,328.58,335.18,326.16,332.96,35240412
2021-10-06,329.74,334.38,325.8,333.64,26321434
2021-10-07,337.0,338.84,328.98,329.22,28202384
2021-10-08,331.51,333.4,328.71,330.05,15946110
2021-10-11,327.63,330.46,325.31,325.45,14646298
2021-10-12,323.03,324.38,317.37,323.77,31658684
2021-10-13,326.97,327.0,322.66,324.54,14520827
2021-10-14,328.36,330.52,327.1,328.53,14219003
2021-10-15,328.68,329.07,322.51,324.76,21596370
2021-10-18,328.95,335.89,327.5,335.34,21238662
2021-10-19,339.64,342.46,337.28,339.99,18786316
2021-10-20,343.45,343.98,339.45,340.78,13581524
2021-10-21,340.27,342.31,337.8,341.88,13253304
2021-10-22,326.35,329.63,321.11,324.61,35224544
2021-10-25,320.3,329.56,319.72,328.69,34445384
2021-10-26,328.26,330.21,309.6,315.81,65377132
2021-10-27,314.19,319.25,312.06,312.22,29664434
2021-10-28,312.99,325.52,308.11,316.92,50322824
2021-10-29,320.19,326.0,319.6,323.57,37059384
2021-11-01,326.04,333.45,326.0,329.98,31165288
2021-11-02,331.38,334.79,323.8,328.08,28288732
2021-11-03,327.49,332.15,323.2,331.62,20388136
2021-11-04,334.01,337.27,332.65,335.85,22018628
2021-11-05,340.31,346.79,339.64,341.13,26872816
2021-11-08,344.42,344.79,338.34,338.62,18190508
2021-11-09,340.0,341.31,334.47,335.37,17492316
2021-11-10,332.49,333.19,325.51,327.64,21436880
2021-11-11,329.82,332.46,327.0,327.74,12282291
2021-11-12,330.18,341.86,329.78,340.89,25414312
2021-11-15,344.34,353.65,343.2,347.56,25076604
2021-11-16,343.83,346.65,340.87,342.96,18078684
2021-11-17,344.24,347.3,340.1,340.77,13532793
2021-11-18,339.72,342.46,335.3,338.69,17487236
2021-11-19,342.2,352.1,339.9,345.3,26488540
2021-11-22,349.05,353.83,340.51,341.01,24268304
2021-11-23,338.93,341.4,333.5,337.25,17184592
2021-11-24,336.0,341.78,332.81,341.06,13566181
2021-11-26,335.8,337.75,331.9,333.12,14692083
